,Group_NR,Question,Sentence,Answer,Label,Similarity_score
9830,924,what is spongebob's real address,little st. james,upon finding hillenburg decided character 's given name still contain `` sponge `` viewer would mistake character `` cheese man ``,0,-0.056958552
9831,924,what is spongebob's real address,little st. james,hillenburg decided use name `` spongebob ``,0,0.4595032
9832,924,what is spongebob's real address,little st. james,chose `` squarepants `` family name referred character 's square shape `` nice ring ``,0,0.19662234
9833,924,what is spongebob's real address,little st. james,pilot episode spongebob squarepants first aired united state nickelodeon may 1 1999 following nickelodeon kid choice award,0,-0.040994562
9834,924,what is spongebob's real address,little st. james,first episode called `` help wanted `` `` reef blower `` `` tea treedome ``,0,0.046569653
9835,924,what is spongebob's real address,little st. james,`` official `` series premiere followed july 17 1999 second episode `` bubblestand/ripped pant ``,0,0.1082104
9836,924,what is spongebob's real address,little st. james,show reached enormous popularity 2000 second season remained popular since,0,0.01901748
9837,924,what is spongebob's real address,little st. james,feature film series released theater november 19 2004 sequel development slated release late-2014,0,0.01212199
9838,924,what is spongebob's real address,little st. james,series celebrated tenth anniversary july 17 2009,0,0.19576843
9839,924,what is spongebob's real address,little st. james,far series aired 334 individual episode,0,0.23352171
9840,924,what is spongebob's real address,little st. james,currently nickelodeon 's longest-running cartoon currently ninth season,0,0.1269294
9841,924,what is spongebob's real address,little st. james,spongebob surpassed rugrats term number episode spongebob aired 173rd episode april 11 2012 rugrats 172 episode,0,0.024867622
9842,924,what is spongebob's real address,little st. james,april 12 2012 spongebob aired 174th episode produced 204 episode episode produced marking first nicktoon 200 episode,0,0.010215094
9843,924,what is spongebob's real address,little st. james,july 21 2012 spongebob renewed aired ninth season,0,0.14394748
9844,924,what is spongebob's real address,little st. james,first spongebob season regular episode produced widescreen,0,0.22953545
9845,925,who was the 16 president of the united states,abraham lincoln,white house president 's official residence center administration,0,0.22770981
9846,925,who was the 16 president of the united states,abraham lincoln,united state constitution president united state head state head government united state,0,0.21660972
9847,925,who was the 16 president of the united states,abraham lincoln,chief executive branch head federal government whole presidency highest political office united state influence recognition,0,-0.10704178
9848,925,who was the 16 president of the united states,abraham lincoln,president also commander-in-chief united state armed force,0,0.21301463
9849,925,who was the 16 president of the united states,abraham lincoln,president indirectly elected four-year term electoral college house representative electoral college fail award absolute majority vote person,0,-0.13192259
9850,925,who was the 16 president of the united states,abraham lincoln,since ratification twenty-second amendment united state constitution 1951 person may elected president twice one served two year term someone else elected may elected,0,-0.20033899
9851,925,who was the 16 president of the united states,abraham lincoln,upon death resignation removal office incumbent president vice president assumes office,0,0.010080178
9852,925,who was the 16 president of the united states,abraham lincoln,president must least 35 year age `` natural born `` citizen united state,0,-0.07290496
9853,925,who was the 16 president of the united states,abraham lincoln,list includes person sworn office president following ratification united state constitution took effect march 4 1789,0,-0.15693346
9854,925,who was the 16 president of the united states,abraham lincoln,american leader ratification see president continental congress,0,0.2830684
9855,925,who was the 16 president of the united states,abraham lincoln,list include acting president twenty-fifth amendment united state constitution,0,0.112057604
9856,925,who was the 16 president of the united states,abraham lincoln,43 people sworn office 44 presidency grover cleveland served two non-consecutive term counted chronologically 22nd 24th president,0,-0.09103025
9857,925,who was the 16 president of the united states,abraham lincoln,individual elected president four died office natural cause william henry harrison zachary taylor warren g. harding franklin d. roosevelt four assassinated abraham lincoln james a. garfield william mckinley john f. kennedy one resigned richard nixon,0,-0.05228923
9858,925,who was the 16 president of the united states,abraham lincoln,george washington first president inaugurated 1789 unanimous vote electoral college,0,0.107155874
