,Group_NR,Question,Sentence,Answer,Label,Similarity_score
7328,700,what is a lapping machine,two surface rubbed together abrasive,taken finer limit produce polished surface polishing cloth automobile polishing cloth polishing pitch upon glass steel,0,0.42104158
7329,700,what is a lapping machine,two surface rubbed together abrasive,taken ultimate limit aid accurate interferometry specialized polishing machine skilled hand polishing lensmakers produce surface flat better 30 nanometer,0,0.31747466
7330,700,what is a lapping machine,two surface rubbed together abrasive,one twentieth wavelength light commonly used 632.8 nm helium neon laser light source,0,-0.02883528
7331,700,what is a lapping machine,two surface rubbed together abrasive,surface flat molecularly bonded optically contacted bringing together right condition,0,0.42519552
7332,700,what is a lapping machine,two surface rubbed together abrasive,wringing effect johansson block although similar,0,0.36622670
7333,701,who plays ethan in my babysitter's a vampire,matthew knight,babysitter s vampire french gardienne est un vampire 2011 canadian television series based television film name,0,0.13116643
7334,701,who plays ethan in my babysitter's a vampire,matthew knight,canada series premiered french teletoon february 28 2011 english teletoon march 14 2011 disney channel united state june 27 2011,0,0.08235335
7335,701,who plays ethan in my babysitter's a vampire,matthew knight,show created fresh tv creator 6teen total drama,0,0.08174065
7336,701,who plays ethan in my babysitter's a vampire,matthew knight,show follows ethan morgan matthew knight television film learns babysitter sarah vanessa morgan vampire,1,0.40506449
7337,701,who plays ethan in my babysitter's a vampire,matthew knight,film learns able vision best friend benny weir atticus mitchell spellmaster,0,0.18674737
7338,701,who plays ethan in my babysitter's a vampire,matthew knight,series follows three take supernatural force adventure occasional help fellow vampire rory cameron kennedy erica kate todd dealing trouble regular high school life,0,0.16805765
7339,701,who plays ethan in my babysitter's a vampire,matthew knight,second season confirmed start production september 2011 first premiered disney channel june 29 2012 premiered teletoon september 6 2012,0,-0.04154190
7340,701,who plays ethan in my babysitter's a vampire,matthew knight,teletoon started featuring season 2 sneakpeak episode october 28 2012 premiered january 10 2013,0,-0.01976141
7341,702,What are the two initials of the first US president to resign from office,right,president united state america potus head state head government united state,0,-0.01873387
7342,702,What are the two initials of the first US president to resign from office,right,president lead executive branch federal government commanderinchief united state armed force,0,-0.01035412
7343,702,What are the two initials of the first US president to resign from office,right,article ii you.s constitution vest executive power united state president charge execution federal law alongside responsibility appointing federal executive diplomatic regulatory judicial officer concluding treaty foreign power advice consent senate,0,-0.04887751
7344,702,What are the two initials of the first US president to resign from office,right,president empowered grant federal pardon reprieve convene adjourn either house congress extraordinary circumstance,0,-0.02279732
7345,702,What are the two initials of the first US president to resign from office,right,since founding united state power president federal government grown substantially modern president despite possessing formal legislative power beyond signing vetoing congressionally passed bill largely responsible dictating legislative agenda party foreign domestic policy united state,0,-0.03119303
7346,702,What are the two initials of the first US president to resign from office,right,president frequently described powerful person world,0,-0.01455929
7347,702,What are the two initials of the first US president to resign from office,right,president indirectly elected people electoral college fouryear term one two nationally elected federal officer vice president united state,0,0.03785298
7348,702,What are the two initials of the first US president to resign from office,right,twentysecond amendment adopted 1951 prohibits anyone ever elected presidency third full term,0,0.07817864
7349,702,What are the two initials of the first US president to resign from office,right,also prohibits person elected presidency person previously served president acting president two year another person s term president,0,0.01537631
7350,702,What are the two initials of the first US president to resign from office,right,43 individual served 55 fouryear term,0,0.08410025
7351,702,What are the two initials of the first US president to resign from office,right,january 20 2009 barack obama became 44th current president,0,0.08478234
7352,702,What are the two initials of the first US president to resign from office,right,november 6 2012 reelected scheduled serve january 20 2017,0,0.11752607
7353,703,where do the mohawks live,traditional homeland stretched southward mohawk river eastward green mountain vermont westward border oneida nation 's traditional homeland territory northward st lawrence river,mohawk borrowed narraganset mohowauuck they eat animate thing easterly tribe iroquois confederation,0,0.36220774
