,Group_NR,Question,Sentence,Answer,Label,Similarity_score
8055,768,who created bing,microsoft,yahoo search global customer partner expected made transition early 2012,0,0.3708625731656668
8056,768,who created bing,microsoft,october 2011 bing announced working new back-end search infrastructure goal delivering faster slightly relevant search result user,0,0.37588660540622965
8057,768,who created bing,microsoft,known `` tiger `` new index-serving technology incorporated bing globally since august 2011,0,0.30178434936583626
8058,768,who created bing,microsoft,may 2012 bing announced another redesign search engine includes `` sidebar `` social feature search user social network information relevant search query,0,0.366578335831976
8059,769,what percentage of irish people get an education,53,irish people na heireannaigh ulster-scots airish fowk ethnic group originate ireland island northwestern europe,0,0.04948500822582937
8060,769,what percentage of irish people get an education,53,"ireland populated around 9,000 year according archaeological study see prehistoric ireland",0,0.13731304255868118
8061,769,what percentage of irish people get an education,53,irish people 's earliest ancestor recorded legend - claimed descended group nemedians fomorian fir bolg tuatha de danann milesians,0,0.07064521372314723
8062,769,what percentage of irish people get an education,53,lebor gabala erenn book irish mythology tell milesians scythian descendant,0,-0.0808891796556636
8063,769,what percentage of irish people get an education,53,main group interacted irish middle age include picts scot viking,0,0.07752476015200141
8064,769,what percentage of irish people get an education,53,due contact icelander noted irish descent,0,0.09206560321332904
8065,769,what percentage of irish people get an education,53,anglo-norman invasion high middle age english plantation subsequent english rule country introduced norman flemish ireland,0,0.11003497361739552
8066,769,what percentage of irish people get an education,53,welsh picts breton small party gaul even anglo-saxon known ireland much earlier time,0,-0.008012328245033123
8067,769,what percentage of irish people get an education,53,many notable irish people throughout history,0,0.10788992004522582
8068,769,what percentage of irish people get an education,53,6th century irish monk missionary columbanus regarded one `` father europe `` followed kilian wurzburg vergilius salzburg,0,0.05059985004903447
8069,769,what percentage of irish people get an education,53,scientist robert boyle considered `` father chemistry ``,0,0.10514486203439659
8070,769,what percentage of irish people get an education,53,famous irish explorer include brendan navigator robert mcclure ernest shackleton tom crean,0,-0.1000558389767322
8071,769,what percentage of irish people get an education,53,account first european child born north america irish descent side irishman first european set foot american soil columbus expedition 1492,0,0.11346822985638771
8072,769,what percentage of irish people get an education,53,descendant irish people living many western country particularly english-speaking country,0,0.13513483922237265
8073,769,what percentage of irish people get an education,53,historically emigration caused politics famine economic issue,0,0.043977662967756896
8074,769,what percentage of irish people get an education,53,estimated 50 80 million people descendant irish people primarily united kingdom united state australia canada iceland also smaller number argentina chile mexico jamaica barbados south africa new zealand france germany brazil,0,0.1696309163543716
8075,769,what percentage of irish people get an education,53,largest number descendant irish people live united state,0,0.15079370769093592
8076,769,what percentage of irish people get an education,53,number people living australia irish descent higher percentage total population country,0,0.2587314271761663
8077,769,what percentage of irish people get an education,53,approximately forty percent settlement population iceland came ireland scotland,0,0.2586030409909947
8078,769,what percentage of irish people get an education,53,first inhabitant iceland irish,0,-0.002469642145210684
8079,770,who made hubble telescope,united state space agency nasa contribution european space agency,hubble space telescope hst space telescope carried orbit space shuttle 1990 remains operation,0,0.6756022606931668
8080,770,who made hubble telescope,united state space agency nasa contribution european space agency,aperture telescope low earth orbit hubble 's four main instrument observe near ultraviolet visible near infrared,0,0.5833350406501789
8081,770,who made hubble telescope,united state space agency nasa contribution european space agency,telescope named astronomer edwin hubble,0,0.35160929221487736
8082,770,who made hubble telescope,united state space agency nasa contribution european space agency,hubble 's orbit outside distortion earth 's atmosphere allows take extremely sharp image almost background light,0,0.6462026181565309
8083,770,who made hubble telescope,united state space agency nasa contribution european space agency,hubble 's deep field detailed visible-light image ever allowing deep view space time,0,0.6557283710918963
